clueGiverID,wordpair,Level,clueFinal,budget,behavioral_clue_list,len_cluelist_behavioral,len_cluelist_union,union_common,len_union_common,finalclue_index_union,len_cluelist_intersection,intersection_common,len_intersection_common,finalclue_index_intersection
466195,sit-stand,Easy,straight up,budget=512,"['chair', 'seated', 'get up', 'movement', 'straight up']",5,11900,"['chair', 'movement', 'get up']",3,-1,3752,"['chair', 'movement']",2,-1
466195,stern-wind,Hard,breeze,budget=2,"['harsh', 'correction', 'air']",3,188,"['air', 'harsh']",2,5,0,[],0,-1
466195,stern-wind,Hard,breeze,budget=4,"['harsh', 'correction', 'air']",3,1799,"['air', 'harsh']",2,6,9,[],0,-1
466195,stern-wind,Hard,breeze,budget=8,"['harsh', 'correction', 'air']",3,3845,"['air', 'harsh']",2,7,27,[],0,-1
466195,stern-wind,Hard,breeze,budget=16,"['harsh', 'correction', 'air']",3,5912,"['air', 'harsh']",2,17,105,[],0,-1
466195,stern-wind,Hard,breeze,budget=32,"['harsh', 'correction', 'air']",3,7813,"['air', 'harsh']",2,72,300,['air'],1,-1
466195,stern-wind,Hard,breeze,budget=64,"['harsh', 'correction', 'air']",3,9534,"['air', 'harsh']",2,168,626,['air'],1,280
466195,stern-wind,Hard,breeze,budget=128,"['harsh', 'correction', 'air']",3,10751,"['air', 'correction', 'harsh']",3,354,1212,"['air', 'harsh']",2,676
466195,stern-wind,Hard,breeze,budget=256,"['harsh', 'correction', 'air']",3,11547,"['air', 'correction', 'harsh']",3,586,2180,"['air', 'harsh']",2,684
466195,stern-wind,Hard,breeze,budget=512,"['harsh', 'correction', 'air']",3,11920,"['air', 'correction', 'harsh']",3,865,3684,"['air', 'harsh']",2,721
466195,trauma-weird,Medium,different,budget=2,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,190,"['odd', 'bad']",2,14,0,[],0,-1
466195,trauma-weird,Medium,different,budget=4,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,1778,"['odd', 'bad']",2,6,3,[],0,-1
466195,trauma-weird,Medium,different,budget=8,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,3846,"['odd', 'bad']",2,5,31,['bad'],1,-1
466195,trauma-weird,Medium,different,budget=16,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,5940,"['odd', 'bad']",2,7,96,"['odd', 'bad']",2,23
466195,trauma-weird,Medium,different,budget=32,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,7875,"['odd', 'bad']",2,27,267,"['odd', 'bad']",2,75
466195,trauma-weird,Medium,different,budget=64,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,9567,"['odd', 'bad']",2,88,620,"['odd', 'bad']",2,129
466195,trauma-weird,Medium,different,budget=128,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,10772,"['odd', 'bad']",2,181,1299,"['odd', 'bad']",2,229
466195,trauma-weird,Medium,different,budget=256,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,11514,"['odd', 'bad']",2,302,2305,"['odd', 'bad']",2,276
466195,trauma-weird,Medium,different,budget=512,"['PTSD', 'experiences', 'bad', 'odd', 'unnormal']",5,11898,"['odd', 'bad']",2,338,3761,"['odd', 'bad']",2,384
466351,ankle-travel,Hard,basketball,budget=2,"['basketball', 'dribble', 'crossover']",3,189,['basketball'],1,128,0,[],0,-1
466351,ankle-travel,Hard,basketball,budget=4,"['basketball', 'dribble', 'crossover']",3,1754,['basketball'],1,317,1,[],0,-1
466351,ankle-travel,Hard,basketball,budget=8,"['basketball', 'dribble', 'crossover']",3,3777,['basketball'],1,502,23,[],0,-1
466351,ankle-travel,Hard,basketball,budget=16,"['basketball', 'dribble', 'crossover']",3,5960,['basketball'],1,712,90,[],0,-1
466351,ankle-travel,Hard,basketball,budget=32,"['basketball', 'dribble', 'crossover']",3,7901,['basketball'],1,688,264,[],0,-1
466351,ankle-travel,Hard,basketball,budget=64,"['basketball', 'dribble', 'crossover']",3,9546,['basketball'],1,876,646,['basketball'],1,527
466351,ankle-travel,Hard,basketball,budget=128,"['basketball', 'dribble', 'crossover']",3,10755,['basketball'],1,894,1258,['basketball'],1,1071
466351,ankle-travel,Hard,basketball,budget=256,"['basketball', 'dribble', 'crossover']",3,11488,['basketball'],1,877,2259,['basketball'],1,1977
466351,ankle-travel,Hard,basketball,budget=512,"['basketball', 'dribble', 'crossover']",3,11877,['basketball'],1,843,3688,['basketball'],1,1104
466351,ash-snake,Hard,oil,budget=2,"['oil', 'burn', 'gray']",3,185,"['gray', 'burn']",2,-1,0,[],0,-1
466351,ash-snake,Hard,oil,budget=4,"['oil', 'burn', 'gray']",3,1681,"['gray', 'burn']",2,-1,7,[],0,-1
466351,ash-snake,Hard,oil,budget=8,"['oil', 'burn', 'gray']",3,3803,"['gray', 'oil', 'burn']",3,671,25,[],0,-1
466351,ash-snake,Hard,oil,budget=16,"['oil', 'burn', 'gray']",3,5862,"['gray', 'oil', 'burn']",3,784,85,[],0,-1
466351,ash-snake,Hard,oil,budget=32,"['oil', 'burn', 'gray']",3,7814,"['gray', 'oil', 'burn']",3,1008,252,[],0,-1
466351,ash-snake,Hard,oil,budget=64,"['oil', 'burn', 'gray']",3,9505,"['gray', 'oil', 'burn']",3,757,586,['burn'],1,-1
466351,ash-snake,Hard,oil,budget=128,"['oil', 'burn', 'gray']",3,10754,"['gray', 'oil', 'burn']",3,618,1272,"['oil', 'burn']",2,1123
466351,ash-snake,Hard,oil,budget=256,"['oil', 'burn', 'gray']",3,11506,"['gray', 'oil', 'burn']",3,627,2259,"['gray', 'oil', 'burn']",3,525
466351,ash-snake,Hard,oil,budget=512,"['oil', 'burn', 'gray']",3,11909,"['gray', 'oil', 'burn']",3,584,3764,"['gray', 'oil', 'burn']",3,548
466351,bet-dream,Medium,risk,budget=2,"['ambition', 'risk', 'chase']",3,200,"['risk', 'chase']",2,19,0,[],0,-1
466351,bet-dream,Medium,risk,budget=4,"['ambition', 'risk', 'chase']",3,1783,"['risk', 'chase']",2,9,3,[],0,-1
466351,bet-dream,Medium,risk,budget=8,"['ambition', 'risk', 'chase']",3,3894,"['risk', 'chase']",2,15,13,[],0,-1
466351,bet-dream,Medium,risk,budget=16,"['ambition', 'risk', 'chase']",3,5936,"['risk', 'chase', 'ambition']",3,52,76,[],0,-1
466351,bet-dream,Medium,risk,budget=32,"['ambition', 'risk', 'chase']",3,7856,"['risk', 'chase', 'ambition']",3,135,251,[],0,-1
466351,bet-dream,Medium,risk,budget=64,"['ambition', 'risk', 'chase']",3,9532,"['risk', 'chase', 'ambition']",3,383,621,['risk'],1,511
466351,bet-dream,Medium,risk,budget=128,"['ambition', 'risk', 'chase']",3,10788,"['risk', 'chase', 'ambition']",3,719,1263,['risk'],1,1101
466351,bet-dream,Medium,risk,budget=256,"['ambition', 'risk', 'chase']",3,11527,"['risk', 'chase', 'ambition']",3,1156,2292,['risk'],1,2043
466351,bet-dream,Medium,risk,budget=512,"['ambition', 'risk', 'chase']",3,11888,"['risk', 'chase', 'ambition']",3,1451,3708,"['risk', 'chase', 'ambition']",3,1686
466351,birth-hand,Medium,baby,budget=2,"['baby', 'delivery', 'nurse']",3,190,"['baby', 'delivery']",2,2,0,[],0,-1
466351,birth-hand,Medium,baby,budget=4,"['baby', 'delivery', 'nurse']",3,1814,"['nurse', 'baby', 'delivery']",3,2,5,[],0,-1
466351,birth-hand,Medium,baby,budget=8,"['baby', 'delivery', 'nurse']",3,3801,"['nurse', 'baby', 'delivery']",3,2,24,[],0,-1
466351,birth-hand,Medium,baby,budget=16,"['baby', 'delivery', 'nurse']",3,5886,"['nurse', 'baby', 'delivery']",3,2,100,['baby'],1,7
466351,birth-hand,Medium,baby,budget=32,"['baby', 'delivery', 'nurse']",3,7863,"['nurse', 'baby', 'delivery']",3,2,249,['baby'],1,7
466351,birth-hand,Medium,baby,budget=64,"['baby', 'delivery', 'nurse']",3,9524,"['nurse', 'baby', 'delivery']",3,6,597,['baby'],1,8
466351,birth-hand,Medium,baby,budget=128,"['baby', 'delivery', 'nurse']",3,10775,"['nurse', 'baby', 'delivery']",3,19,1230,['baby'],1,16
466351,birth-hand,Medium,baby,budget=256,"['baby', 'delivery', 'nurse']",3,11519,"['nurse', 'baby', 'delivery']",3,31,2241,"['nurse', 'baby']",2,26
466351,birth-hand,Medium,baby,budget=512,"['baby', 'delivery', 'nurse']",3,11889,"['nurse', 'baby', 'delivery']",3,36,3782,"['nurse', 'baby']",2,36
466351,boot-crust,Hard,feet,budget=2,"['feet', 'ground', 'floor']",3,161,['feet'],1,14,0,[],0,-1
466351,boot-crust,Hard,feet,budget=4,"['feet', 'ground', 'floor']",3,1715,"['ground', 'floor', 'feet']",3,11,5,[],0,-1
466351,boot-crust,Hard,feet,budget=8,"['feet', 'ground', 'floor']",3,3774,"['ground', 'floor', 'feet']",3,14,31,[],0,-1
466351,boot-crust,Hard,feet,budget=16,"['feet', 'ground', 'floor']",3,5859,"['ground', 'floor', 'feet']",3,29,89,[],0,-1
466351,boot-crust,Hard,feet,budget=32,"['feet', 'ground', 'floor']",3,7831,"['ground', 'floor', 'feet']",3,77,262,['feet'],1,186
466351,boot-crust,Hard,feet,budget=64,"['feet', 'ground', 'floor']",3,9554,"['ground', 'floor', 'feet']",3,129,583,"['ground', 'feet']",2,227
466351,boot-crust,Hard,feet,budget=128,"['feet', 'ground', 'floor']",3,10771,"['ground', 'floor', 'feet']",3,157,1283,"['ground', 'floor', 'feet']",3,306
466351,boot-crust,Hard,feet,budget=256,"['feet', 'ground', 'floor']",3,11538,"['ground', 'floor', 'feet']",3,205,2300,"['ground', 'floor', 'feet']",3,257
466351,boot-crust,Hard,feet,budget=512,"['feet', 'ground', 'floor']",3,11914,"['ground', 'floor', 'feet']",3,222,3748,"['ground', 'floor', 'feet']",3,280
466351,bowl-sun,Medium,round,budget=2,"['round', 'picnic', 'circular']",3,184,"['round', 'circular']",2,9,0,[],0,-1
466351,bowl-sun,Medium,round,budget=4,"['round', 'picnic', 'circular']",3,1669,"['round', 'circular']",2,10,5,[],0,-1
466351,bowl-sun,Medium,round,budget=8,"['round', 'picnic', 'circular']",3,3739,"['round', 'picnic', 'circular']",3,11,33,['round'],1,26
466351,bowl-sun,Medium,round,budget=16,"['round', 'picnic', 'circular']",3,5827,"['round', 'picnic', 'circular']",3,20,89,['round'],1,9
466351,bowl-sun,Medium,round,budget=32,"['round', 'picnic', 'circular']",3,7796,"['round', 'picnic', 'circular']",3,28,251,['round'],1,16
466351,bowl-sun,Medium,round,budget=64,"['round', 'picnic', 'circular']",3,9448,"['round', 'picnic', 'circular']",3,50,614,['round'],1,38
466351,bowl-sun,Medium,round,budget=128,"['round', 'picnic', 'circular']",3,10751,"['round', 'picnic', 'circular']",3,73,1238,['round'],1,71
466351,bowl-sun,Medium,round,budget=256,"['round', 'picnic', 'circular']",3,11538,"['round', 'picnic', 'circular']",3,83,2258,"['round', 'circular']",2,76
466351,bowl-sun,Medium,round,budget=512,"['round', 'picnic', 'circular']",3,11895,"['round', 'picnic', 'circular']",3,84,3724,"['round', 'circular']",2,84
466351,cave-knight,Hard,dark,budget=2,"['dark', 'medieval', 'dragon']",3,162,"['medieval', 'dragon', 'dark']",3,2,1,['dark'],1,0
466351,cave-knight,Hard,dark,budget=4,"['dark', 'medieval', 'dragon']",3,1795,"['medieval', 'dragon', 'dark']",3,2,7,['dark'],1,2
466351,cave-knight,Hard,dark,budget=8,"['dark', 'medieval', 'dragon']",3,3861,"['medieval', 'dragon', 'dark']",3,2,27,['dark'],1,1
466351,cave-knight,Hard,dark,budget=16,"['dark', 'medieval', 'dragon']",3,5909,"['medieval', 'dragon', 'dark']",3,2,102,['dark'],1,0
466351,cave-knight,Hard,dark,budget=32,"['dark', 'medieval', 'dragon']",3,7934,"['medieval', 'dragon', 'dark']",3,2,260,['dark'],1,0
466351,cave-knight,Hard,dark,budget=64,"['dark', 'medieval', 'dragon']",3,9571,"['medieval', 'dragon', 'dark']",3,3,624,['dark'],1,3
466351,cave-knight,Hard,dark,budget=128,"['dark', 'medieval', 'dragon']",3,10816,"['medieval', 'dragon', 'dark']",3,13,1257,"['dragon', 'dark']",2,13
466351,cave-knight,Hard,dark,budget=256,"['dark', 'medieval', 'dragon']",3,11546,"['medieval', 'dragon', 'dark']",3,21,2301,"['dragon', 'dark']",2,17
466351,cave-knight,Hard,dark,budget=512,"['dark', 'medieval', 'dragon']",3,11911,"['medieval', 'dragon', 'dark']",3,25,3736,"['dragon', 'dark']",2,22
466351,glow-quick,Medium,flash,budget=2,"['flash', 'burn', 'light']",3,183,"['light', 'flash']",2,57,1,[],0,-1
466351,glow-quick,Medium,flash,budget=4,"['flash', 'burn', 'light']",3,1659,"['light', 'flash', 'burn']",3,111,7,[],0,-1
466351,glow-quick,Medium,flash,budget=8,"['flash', 'burn', 'light']",3,3664,"['light', 'flash', 'burn']",3,251,26,['light'],1,-1
466351,glow-quick,Medium,flash,budget=16,"['flash', 'burn', 'light']",3,5844,"['light', 'flash', 'burn']",3,621,91,['light'],1,-1
466351,glow-quick,Medium,flash,budget=32,"['flash', 'burn', 'light']",3,7832,"['light', 'flash', 'burn']",3,945,257,['light'],1,-1
466351,glow-quick,Medium,flash,budget=64,"['flash', 'burn', 'light']",3,9584,"['light', 'flash', 'burn']",3,1278,617,"['light', 'burn']",2,-1
466351,glow-quick,Medium,flash,budget=128,"['flash', 'burn', 'light']",3,10764,"['light', 'flash', 'burn']",3,1736,1250,"['light', 'burn']",2,-1
466351,glow-quick,Medium,flash,budget=256,"['flash', 'burn', 'light']",3,11530,"['light', 'flash', 'burn']",3,2084,2273,"['light', 'flash', 'burn']",3,1634
466351,glow-quick,Medium,flash,budget=512,"['flash', 'burn', 'light']",3,11918,"['light', 'flash', 'burn']",3,2459,3728,"['light', 'flash', 'burn']",3,2833
466351,gold-silver,Easy,rich,budget=2,"['rich', 'bling', 'valuables']",3,152,"['rich', 'bling']",2,15,5,[],0,-1
466351,gold-silver,Easy,rich,budget=4,"['rich', 'bling', 'valuables']",3,1519,"['rich', 'bling']",2,9,16,['rich'],1,8
466351,gold-silver,Easy,rich,budget=8,"['rich', 'bling', 'valuables']",3,3676,"['rich', 'bling']",2,9,30,['rich'],1,6
466351,gold-silver,Easy,rich,budget=16,"['rich', 'bling', 'valuables']",3,5815,"['rich', 'bling']",2,25,84,['rich'],1,14
466351,gold-silver,Easy,rich,budget=32,"['rich', 'bling', 'valuables']",3,7867,"['rich', 'bling']",2,63,252,['rich'],1,57
466351,gold-silver,Easy,rich,budget=64,"['rich', 'bling', 'valuables']",3,9573,"['rich', 'bling']",2,120,636,['rich'],1,65
466351,gold-silver,Easy,rich,budget=128,"['rich', 'bling', 'valuables']",3,10757,"['rich', 'bling']",2,140,1246,['rich'],1,120
466351,gold-silver,Easy,rich,budget=256,"['rich', 'bling', 'valuables']",3,11502,"['rich', 'bling']",2,196,2246,['rich'],1,166
466351,gold-silver,Easy,rich,budget=512,"['rich', 'bling', 'valuables']",3,11913,"['rich', 'bling']",2,229,3701,['rich'],1,199
466351,gums-teeth,Easy,mouth,budget=2,"['mouth', 'dentist', 'mouthwash']",3,112,"['mouth', 'dentist']",2,2,8,"['mouth', 'dentist']",2,3
466351,gums-teeth,Easy,mouth,budget=4,"['mouth', 'dentist', 'mouthwash']",3,1364,"['mouth', 'dentist']",2,2,15,"['mouth', 'dentist']",2,2
466351,gums-teeth,Easy,mouth,budget=8,"['mouth', 'dentist', 'mouthwash']",3,3524,"['mouth', 'dentist']",2,2,36,"['mouth', 'dentist']",2,2
466351,gums-teeth,Easy,mouth,budget=16,"['mouth', 'dentist', 'mouthwash']",3,5789,"['mouth', 'dentist']",2,3,96,"['mouth', 'dentist']",2,3
466351,gums-teeth,Easy,mouth,budget=32,"['mouth', 'dentist', 'mouthwash']",3,7867,"['mouth', 'dentist']",2,3,267,"['mouth', 'dentist']",2,3
466351,gums-teeth,Easy,mouth,budget=64,"['mouth', 'dentist', 'mouthwash']",3,9537,"['mouth', 'dentist']",2,10,666,"['mouth', 'dentist']",2,9
466351,gums-teeth,Easy,mouth,budget=128,"['mouth', 'dentist', 'mouthwash']",3,10798,"['mouth', 'dentist']",2,36,1242,"['mouth', 'dentist']",2,26
466351,gums-teeth,Easy,mouth,budget=256,"['mouth', 'dentist', 'mouthwash']",3,11514,"['mouth', 'dentist']",2,75,2270,"['mouth', 'dentist']",2,74
466351,gums-teeth,Easy,mouth,budget=512,"['mouth', 'dentist', 'mouthwash']",3,11932,"['mouth', 'dentist']",2,96,3726,"['mouth', 'dentist']",2,99
466351,holy-kind,Medium,priest,budget=2,"['priest', 'god', 'church']",3,178,"['priest', 'church']",2,158,0,[],0,-1
466351,holy-kind,Medium,priest,budget=4,"['priest', 'god', 'church']",3,1751,"['priest', 'church']",2,116,5,[],0,-1
466351,holy-kind,Medium,priest,budget=8,"['priest', 'god', 'church']",3,3836,"['priest', 'church']",2,174,28,[],0,-1
466351,holy-kind,Medium,priest,budget=16,"['priest', 'god', 'church']",3,5848,"['priest', 'church']",2,415,90,[],0,-1
466351,holy-kind,Medium,priest,budget=32,"['priest', 'god', 'church']",3,7849,"['priest', 'church']",2,813,262,[],0,-1
466351,holy-kind,Medium,priest,budget=64,"['priest', 'god', 'church']",3,9533,"['priest', 'church']",2,995,598,['church'],1,-1
466351,holy-kind,Medium,priest,budget=128,"['priest', 'god', 'church']",3,10794,"['priest', 'church']",2,1069,1264,['church'],1,-1
466351,holy-kind,Medium,priest,budget=256,"['priest', 'god', 'church']",3,11524,"['priest', 'church']",2,1318,2261,['church'],1,-1
466351,holy-kind,Medium,priest,budget=512,"['priest', 'god', 'church']",3,11914,"['priest', 'church']",2,1581,3802,"['priest', 'church']",2,3163
466351,jump-leap,Easy,bounce,budget=2,"['bounce', 'up', 'high']",3,153,"['bounce', 'high', 'up']",3,14,7,['high'],1,-1
466351,jump-leap,Easy,bounce,budget=4,"['bounce', 'up', 'high']",3,1578,"['bounce', 'high', 'up']",3,16,20,"['high', 'up']",2,-1
466351,jump-leap,Easy,bounce,budget=8,"['bounce', 'up', 'high']",3,3707,"['bounce', 'high', 'up']",3,30,38,"['high', 'up']",2,-1
466351,jump-leap,Easy,bounce,budget=16,"['bounce', 'up', 'high']",3,5844,"['bounce', 'high', 'up']",3,84,108,"['high', 'up']",2,-1
466351,jump-leap,Easy,bounce,budget=32,"['bounce', 'up', 'high']",3,7803,"['bounce', 'high', 'up']",3,190,275,"['high', 'up']",2,-1
466351,jump-leap,Easy,bounce,budget=64,"['bounce', 'up', 'high']",3,9518,"['bounce', 'high', 'up']",3,419,619,"['high', 'up']",2,-1
466351,jump-leap,Easy,bounce,budget=128,"['bounce', 'up', 'high']",3,10747,"['bounce', 'high', 'up']",3,762,1245,"['bounce', 'high', 'up']",3,1134
466351,jump-leap,Easy,bounce,budget=256,"['bounce', 'up', 'high']",3,11523,"['bounce', 'high', 'up']",3,1059,2313,"['bounce', 'high', 'up']",3,1376
466351,jump-leap,Easy,bounce,budget=512,"['bounce', 'up', 'high']",3,11890,"['bounce', 'high', 'up']",3,1198,3728,"['bounce', 'high', 'up']",3,1699
466351,lion-tiger,Easy,cats,budget=2,"['jungle', 'cats', 'predators']",3,135,"['jungle', 'cats']",2,83,6,[],0,-1
466351,lion-tiger,Easy,cats,budget=4,"['jungle', 'cats', 'predators']",3,1533,"['jungle', 'cats']",2,104,15,[],0,-1
466351,lion-tiger,Easy,cats,budget=8,"['jungle', 'cats', 'predators']",3,3637,"['jungle', 'cats']",2,192,32,[],0,-1
466351,lion-tiger,Easy,cats,budget=16,"['jungle', 'cats', 'predators']",3,5871,"['jungle', 'cats']",2,446,105,[],0,-1
466351,lion-tiger,Easy,cats,budget=32,"['jungle', 'cats', 'predators']",3,7901,"['jungle', 'cats']",2,838,268,[],0,-1
466351,lion-tiger,Easy,cats,budget=64,"['jungle', 'cats', 'predators']",3,9582,"['jungle', 'cats']",2,953,593,['cats'],1,312
466351,lion-tiger,Easy,cats,budget=128,"['jungle', 'cats', 'predators']",3,10779,"['jungle', 'cats']",2,1040,1246,['cats'],1,331
466351,lion-tiger,Easy,cats,budget=256,"['jungle', 'cats', 'predators']",3,11511,"['jungle', 'cats']",2,1145,2230,"['jungle', 'cats']",2,580
466351,lion-tiger,Easy,cats,budget=512,"['jungle', 'cats', 'predators']",3,11916,"['jungle', 'cats']",2,1156,3761,"['jungle', 'cats']",2,1166
466351,oak-tree,Easy,wood,budget=2,"['wood', 'leaves', 'forest']",3,154,"['forest', 'wood', 'leaves']",3,2,7,"['forest', 'wood', 'leaves']",3,2
466351,oak-tree,Easy,wood,budget=4,"['wood', 'leaves', 'forest']",3,1427,"['forest', 'wood', 'leaves']",3,3,23,"['forest', 'wood', 'leaves']",3,4
466351,oak-tree,Easy,wood,budget=8,"['wood', 'leaves', 'forest']",3,3488,"['forest', 'wood', 'leaves']",3,3,45,"['forest', 'wood', 'leaves']",3,4
466351,oak-tree,Easy,wood,budget=16,"['wood', 'leaves', 'forest']",3,5634,"['forest', 'wood', 'leaves']",3,3,98,"['forest', 'wood', 'leaves']",3,4
466351,oak-tree,Easy,wood,budget=32,"['wood', 'leaves', 'forest']",3,7799,"['forest', 'wood', 'leaves']",3,3,244,"['forest', 'wood', 'leaves']",3,8
466351,oak-tree,Easy,wood,budget=64,"['wood', 'leaves', 'forest']",3,9579,"['forest', 'wood', 'leaves']",3,17,629,"['forest', 'wood', 'leaves']",3,19
466351,oak-tree,Easy,wood,budget=128,"['wood', 'leaves', 'forest']",3,10796,"['forest', 'wood', 'leaves']",3,45,1252,"['forest', 'wood', 'leaves']",3,41
466351,oak-tree,Easy,wood,budget=256,"['wood', 'leaves', 'forest']",3,11552,"['forest', 'wood', 'leaves']",3,68,2257,"['forest', 'wood', 'leaves']",3,77
466351,oak-tree,Easy,wood,budget=512,"['wood', 'leaves', 'forest']",3,11893,"['forest', 'wood', 'leaves']",3,88,3735,"['forest', 'wood', 'leaves']",3,80
466351,regret-rude,Hard,negative,budget=2,"['negative', 'bad', 'feelings']",3,230,"['feelings', 'bad']",2,-1,1,['bad'],1,-1
466351,regret-rude,Hard,negative,budget=4,"['negative', 'bad', 'feelings']",3,1827,"['feelings', 'bad', 'negative']",3,633,7,['bad'],1,-1
466351,regret-rude,Hard,negative,budget=8,"['negative', 'bad', 'feelings']",3,3839,"['feelings', 'bad', 'negative']",3,633,29,['bad'],1,-1
466351,regret-rude,Hard,negative,budget=16,"['negative', 'bad', 'feelings']",3,5932,"['feelings', 'bad', 'negative']",3,418,92,['bad'],1,-1
466351,regret-rude,Hard,negative,budget=32,"['negative', 'bad', 'feelings']",3,7936,"['feelings', 'bad', 'negative']",3,520,267,"['bad', 'negative']",2,169
466351,regret-rude,Hard,negative,budget=64,"['negative', 'bad', 'feelings']",3,9590,"['feelings', 'bad', 'negative']",3,560,652,"['bad', 'negative']",2,250
466351,regret-rude,Hard,negative,budget=128,"['negative', 'bad', 'feelings']",3,10759,"['feelings', 'bad', 'negative']",3,512,1253,"['feelings', 'bad', 'negative']",3,413
466351,regret-rude,Hard,negative,budget=256,"['negative', 'bad', 'feelings']",3,11485,"['feelings', 'bad', 'negative']",3,463,2274,"['feelings', 'bad', 'negative']",3,448
466351,regret-rude,Hard,negative,budget=512,"['negative', 'bad', 'feelings']",3,11891,"['feelings', 'bad', 'negative']",3,500,3735,"['feelings', 'bad', 'negative']",3,494
466351,sit-stand,Easy,chair,budget=2,"['chair', 'opposites', 'command']",3,170,"['chair', 'command']",2,4,5,[],0,-1
466351,sit-stand,Easy,chair,budget=4,"['chair', 'opposites', 'command']",3,1682,"['chair', 'command']",2,4,13,['chair'],1,4
466351,sit-stand,Easy,chair,budget=8,"['chair', 'opposites', 'command']",3,3763,"['chair', 'command']",2,4,33,['chair'],1,4
466351,sit-stand,Easy,chair,budget=16,"['chair', 'opposites', 'command']",3,5930,"['chair', 'command']",2,4,101,['chair'],1,4
466351,sit-stand,Easy,chair,budget=32,"['chair', 'opposites', 'command']",3,7942,"['chair', 'command']",2,4,275,['chair'],1,14
466351,sit-stand,Easy,chair,budget=64,"['chair', 'opposites', 'command']",3,9618,"['chair', 'command']",2,22,637,['chair'],1,38
466351,sit-stand,Easy,chair,budget=128,"['chair', 'opposites', 'command']",3,10808,"['chair', 'command']",2,63,1293,['chair'],1,96
466351,sit-stand,Easy,chair,budget=256,"['chair', 'opposites', 'command']",3,11529,"['chair', 'command']",2,102,2303,['chair'],1,120
466351,sit-stand,Easy,chair,budget=512,"['chair', 'opposites', 'command']",3,11900,"['chair', 'command']",2,162,3752,"['chair', 'command']",2,196
466351,stern-wind,Hard,harsh,budget=2,"['harsh', 'blow', 'serious']",3,188,"['serious', 'blow', 'harsh']",3,7,0,[],0,-1
466351,stern-wind,Hard,harsh,budget=4,"['harsh', 'blow', 'serious']",3,1799,"['serious', 'blow', 'harsh']",3,7,9,[],0,-1
466351,stern-wind,Hard,harsh,budget=8,"['harsh', 'blow', 'serious']",3,3845,"['serious', 'blow', 'harsh']",3,10,27,[],0,-1
466351,stern-wind,Hard,harsh,budget=16,"['harsh', 'blow', 'serious']",3,5912,"['serious', 'blow', 'harsh']",3,31,105,[],0,-1
466351,stern-wind,Hard,harsh,budget=32,"['harsh', 'blow', 'serious']",3,7813,"['serious', 'blow', 'harsh']",3,92,300,[],0,-1
466351,stern-wind,Hard,harsh,budget=64,"['harsh', 'blow', 'serious']",3,9534,"['serious', 'blow', 'harsh']",3,211,626,[],0,-1
466351,stern-wind,Hard,harsh,budget=128,"['harsh', 'blow', 'serious']",3,10751,"['serious', 'blow', 'harsh']",3,433,1212,"['blow', 'harsh']",2,990
466351,stern-wind,Hard,harsh,budget=256,"['harsh', 'blow', 'serious']",3,11547,"['serious', 'blow', 'harsh']",3,792,2180,"['blow', 'harsh']",2,1831
466351,stern-wind,Hard,harsh,budget=512,"['harsh', 'blow', 'serious']",3,11920,"['serious', 'blow', 'harsh']",3,1149,3684,"['serious', 'blow', 'harsh']",3,1945
472844,ankle-travel,Hard,sandals,budget=2,"['hike', 'sandals', 'Achilles']",3,189,[],0,-1,0,[],0,-1
472844,ankle-travel,Hard,sandals,budget=4,"['hike', 'sandals', 'Achilles']",3,1754,"['sandals', 'hike']",2,764,1,[],0,-1
472844,ankle-travel,Hard,sandals,budget=8,"['hike', 'sandals', 'Achilles']",3,3777,"['sandals', 'hike']",2,1255,23,[],0,-1
472844,ankle-travel,Hard,sandals,budget=16,"['hike', 'sandals', 'Achilles']",3,5960,"['sandals', 'hike']",2,2460,90,[],0,-1
472844,ankle-travel,Hard,sandals,budget=32,"['hike', 'sandals', 'Achilles']",3,7901,"['sandals', 'hike']",2,2724,264,[],0,-1
472844,ankle-travel,Hard,sandals,budget=64,"['hike', 'sandals', 'Achilles']",3,9546,"['sandals', 'hike']",2,3467,646,[],0,-1
472844,ankle-travel,Hard,sandals,budget=128,"['hike', 'sandals', 'Achilles']",3,10755,"['sandals', 'hike']",2,3526,1258,[],0,-1
472844,ankle-travel,Hard,sandals,budget=256,"['hike', 'sandals', 'Achilles']",3,11488,"['sandals', 'hike']",2,2953,2259,[],0,-1
472844,ankle-travel,Hard,sandals,budget=512,"['hike', 'sandals', 'Achilles']",3,11877,"['sandals', 'hike']",2,3729,3688,"['sandals', 'hike']",2,2884
472844,army-drum,Medium,march,budget=2,"['warrior', 'beat', 'march']",3,181,['beat'],1,-1,1,[],0,-1
472844,army-drum,Medium,march,budget=4,"['warrior', 'beat', 'march']",3,1794,"['warrior', 'beat']",2,-1,6,[],0,-1
472844,army-drum,Medium,march,budget=8,"['warrior', 'beat', 'march']",3,3829,"['warrior', 'beat']",2,-1,36,[],0,-1
